shop_name,shop_type,girl_name,girl_url,age,report_url,evaluations,cityheaven_url
ラブミサイル,ソープランド,しおり,https://www.cityheaven.net/gifu/A2101/A210101/lovemissile/girlid-10227608/?lo=1,29,https://m.fuzoku-tokai.com/2021/07/18/post-11900/,"{'顔: 80.0': '少しポッチャリですが、可愛らしい顔立ち。\n\n                        スタイルもいいと思います。', 'スタイル: 75': 'ちょいポチャですが、肌も綺麗で触り心地良かったです。', 'カップ: Ｅカップ': '胸は大きく乳首も綺麗。ふわふわな触り心地。よかったです。', 'パネル差: 55': '写真より実際は少し歳に見えます。また実際は少しポッチャリ気味かも。', 'プレイ: 75': '体洗、お風呂、フェラ、乳首舐め、本番です。一生懸命にやってくれました。満足です。', '総合: 80': '若干ポッチャリですが、かわいらしく一生懸命にやってくれる子です。指名して損はないと思います。', 'リピート: 返す（リピートする）': 'リピートします'}",https://www.cityheaven.net/gifu/A2101/A210101/lovemissile/girlid-10227608/?lo=1
リージェントクラブ貴公子,ソープランド,白雪,https://r-group.jp/regentclub/profile?lid=36,30,https://m.fuzoku-tokai.com/2025/10/09/post-15709/,"{'顔: 100.0': '顔は美人でどストライク！広瀬アリスで間違いない。一見ハーフかと思う感じです。', 'スタイル: 70': 'コロナ前はスレンダーだったのにコロナ禍で10キロ以上？増量してちょいポチャに…ポチャ好きには堪らないけど、スレンダー好きは今はやめた方がいい。自分はポチャ好きではないが、ガリよりはポチャの方が好きなんで。肌は透けるように白くスベスベ、まさに白雪姫です！', 'カップ: Ｅカップ': '胸はEくらいかと。乳首や乳輪は透けそうなくらいのピンク！キレイです。個人的には大きな乳首が好きなので、小さい乳首はちょっとなんだけど…', 'パネル差: 0': 'パネルないので…', 'プレイ: 80': 'はっきり言ってマットはあまり上手くないです。彼女とはソファーやベッドのみでマットはしません。マットしたい時は他の娘でしてます。これが減点対象。全身リップサービスからの深いフェラは絶品！美人の上目遣いのフェラに興奮して口内発射してしまったこともあります。顔面騎乗位や69、希望すれば何でもしてくれるし、騎乗位は杭打ち式、対面座位、バック、立ちバック、正常位では腰にクッションを敷くのが好みのようです。美人の顔を見ながら、ベロチューしながら果てるのが自分の好みのです。', '総合: 85': '昔は美しい女子大生という売りで、予約困難姫でしたが、体型の変化で今はけっこう空いています。見た目から私立文系だと思っていたのですが、反してトークは知的で、売りもいつの間にか難関国立大卒に変わってました！暫く通って何回目かな？大学名聞いてびっくり！理系の自分には憧れの大学…自分には入れない(笑)そしてたぶんお嬢様、そりゃスゴいや！お風呂屋さんに来ると姫と話が通じないとか噛み砕いて言わないといけないとかがストレスに感じることもあるんだけど、彼女には一切ない！こんな知的美人と楽しいトークができて、エッ○も出来るんだからいつも大満足！何回位通ってるか数えきれない(笑)', 'リピート: 返す（リピートする）': 'スタイルがポッチャリしても、顔はそのまま美人だし何せ楽しい！知的な美女が乱れまくりなんだから興奮するし。ポッチャリ好きの方ならなおのことオススメ！それにしてもこんなエリート美女がなんでお風呂屋さんにいるのか未だ不思議…'}",https://www.cityheaven.net/gifu/A2101/A210101/kikoushi/girlid-35197090/
リージェントクラブ貴公子,ソープランド,野菊,https://r-group.jp/profile?lid=78,27,https://m.fuzoku-tokai.com/2025/09/26/post-15680/,"{'顔: 85.0': '少しぽっちゃり感ありますが、十分可愛いです。\n\n                        ここの店は年齢高めの姫が多いのですが、かなり若いと感じました。', 'スタイル: 80': '巨乳あるあるのちょいぽっちゃ、またはぽっちゃりです。でも私は大好物でした。スレンダー好きは入らないほうが良いかと。', 'カップ: それ以上カップ': 'きれいな巨乳で、パイズリもお手の物。ふわふわで柔らかく、素晴らしいです。', 'パネル差: 50': '顔見せしてないですが、可愛いです。写真よりもぽっちゃりです。', 'プレイ: 90': '密着感ありのイチャイチャプレイ。ベロチューしまくりです。私が不甲斐ないので1回戦止まりですが、次は2回戦に挑戦したいと思います。手コキがかなり上手でベロチューしながらの手コキで何回もいきそうになりました。いろんな体位にも快く応じてくれ、最後は騎乗位にて放出。ベロチューが続き、その後お掃除へ。このとき、あまりの気持ち良さから最終的には潮ふかされてしまいました。', '総合: 95': '久々に当たりを金津園で引きました。最近、吉原が多かったのてす、地元で良嬢を見つけ、しばらく通おうと思っています。ルックスも私好みで、お気にとは違ったプレイができそうです。いつエロい気分になるかわからないので、その際はぜひと思っています。', 'リピート: 返す（リピートする）': '顔可愛い、巨乳、濃厚サービス、裏返さない理由がないです。'}",https://www.cityheaven.net/gifu/A2101/A210101/kikoushi/girlid-50270337/
リージェントクラブ貴公子,ソープランド,紗栄子,https://r-group.jp/regentclub/profile?lid=50,29,https://m.fuzoku-tokai.com/2025/08/13/post-15601/,"{'顔: 75.0': '少し濃いめの顔立ちで好みもありますが、美人さんで笑顔も素敵です。', 'スタイル: 80': 'メリハリのある体です。触っていて気持ちいです。おへそにもピアスあり。', 'カップ: Ｄカップ': '胸もでかくて触り心地ベストです。乳首は黒いですが個人的には気になりません。', 'パネル差: 10': '特にそのままですが、今は金髪ショート＋肌も小麦色になってます。最近パネルを新調してました。', 'プレイ: 75': 'プレイも合間の会話も楽しく、文句ないです。プレイ間の居心地の悪さは無いです。', '総合: 90': 'プレイ自体はオーソドックスですが、合間の会話や雰囲気を含め居心地が良いです。何回も返している理由は主にそこです。個人的は以前の黒髪・白肌スタイルのほうが好きですが、金髪・小麦肌になってもサービスが変化している訳ではないので、また返します。', 'リピート: 返す（リピートする）': '上記の通り。'}",https://www.cityheaven.net/gifu/A2101/A210101/kikoushi/girlid-37028915/
リージェントクラブ貴公子,ソープランド,める,https://r-group.jp/regentclub/profile?lid=91,30,https://m.fuzoku-tokai.com/2025/06/04/post-15480/,"{'顔: 80.0': '少し肉付きの良い顔ですが、坂道系の後ろにいそうな今時アイドルな顔立ちです。', 'スタイル: 80': 'ちょいぽちゃですが自分的にはちょうど良い感じです。背が小さいので遠目で見ると全体のバランスは悪いです。', 'カップ: Ｃカップ': '特段大きいわけじゃないですが、キレイな色と形でした。', 'パネル差: 80': 'ホームページの日記写真を参考にすると、おおよそ把握できると思います。', 'プレイ: 85': '風俗歴がそれなりに長いっぽいだけあって、一通りの技を持ち合わせております。皆さん満足できるかと。', '総合: 80': '顔が可愛くて、性格もよくて、プレイも安定してるので、バランスが取れております。', 'リピート: 返す（リピートする）': 'テレビなどで長濱ねるを見て萌えた時に無性に入りたくなる。'}",https://www.cityheaven.net/gifu/A2101/A210101/kikoushi/girlid-56487977/
リージェントクラブ貴公子,ソープランド,音彩（ねいろ）,https://r-group.jp/regentclub/profile?lid=33,30,https://m.fuzoku-tokai.com/2025/01/16/post-15307/,"{'顔: 70.0': 'どこにでもいる普通の感じです。決してブサイクではありません。', 'スタイル: 60': '小柄で幼児体型です。少しお腹がポッコリしていますが許容範囲だと思います。', 'カップ: Ｄカップ': '程よい大きさでハリがあります。乳首は薄茶色でキレイなオッパイだと思います。揉み応えあります。', 'パネル差: 30': '顔出しはしていませんが想像の範疇だと思いました。', 'プレイ: 90': '会った瞬間からキスの嵐です。絶え間なくキスしてる感じでした。プレイは抜き重視でとサービス精神がすごいです。', '総合: 9': '顔、スタイルは普通ですが、オッパイは揉み応えがあります。キスがすごくてキス好きにはタマランと思います。', 'リピート: 返す（リピートする）': '満足したので'}",https://www.cityheaven.net/gifu/A2101/A210101/kikoushi/girlid-35197393/
リージェントクラブ貴公子,ソープランド,音彩,https://r-group.jp/regentclub/profile?lid=33,30,https://m.fuzoku-tokai.com/2024/11/24/post-15191/,"{'顔: 60.0': '特別かわいい訳ではありませんですが、入って失敗したとは思わないと思います。', 'スタイル: 80': 'ちょっとおなかが出ておりますが気になるほどではなかったです。小柄で可愛い', 'カップ: Ｆカップ': 'おっぱいの形、感触、大きさ、とてもよかっです。これだけで入る価値があるかも。', 'パネル差: 50': 'ネットのモザイク入ったパネルの雰囲気はだいたいあってます、お姉さん系というよりどちらかというと可愛い系でした。', 'プレイ: 85': 'とにかくキスが好きみたいで、対面から帰るまでずっとしてた気がします。会話の途中途中でキスを挟んでくれます。それだけでかなり興奮しました。プレイもおっぱいを駆使して飽きさせません。', '総合: 85': 'プレイ、性格、身体に関しては文句のつけようがありません。顔がもう少し華やかだったらはまりそうでした。', 'リピート: 返す（リピートする）': 'キスをたくさんしたいとき入りたいです。'}",https://www.cityheaven.net/gifu/A2101/A210101/kikoushi/girlid-35197393/
リージェントクラブ貴公子,ソープランド,吉乃加恋,https://r-group.jp/regentclub/profile?lid=15,25,https://m.fuzoku-tokai.com/2023/11/30/post-14492/,"{'顔: 50.0': '元アイドルだったようで、可愛らしい感じです。丸顔で朗らかな印象です\n\n                        写真で口元見えますが、やや、本当にややアヒル口です', 'スタイル: 80': '鳩胸で胸が大きいのは嬉しかったです\u3000腰はしっかりとくびれて、お尻はやや大きいので、ボンキュッボンな体型でした', 'カップ: Ｆカップ': 'オッパイはカレンさんの魅力のひとつです\u3000大変に柔らかく沢山揉ませていただきましたどちらかといえば外に張り出し系のオッパイです', 'パネル差: 0': '目は隠れてますが、お顔も見える範囲でそのままです\u3000身体も肩幅が広めで胸が大きいのはそのままです\u3000唇は柔らかくキスが楽しいです', 'プレイ: 50': 'エロトークもいっぱいでベットが楽しいです。おっぱいも堪能できますし、柔らかい唇とのキスはなかなかの感触でした。匂いも感度も嗅ぎました。さらに入れている際に少しだけ潮を吹いてくれました。営業トークかもですが、潮吹きはいつもではないと言ってました。', '総合: 80': '顔も可愛く、プレイも積極的で、エロトークも楽しいです。唯一、マットの準備に（ややわざと感じましたが）時間を使った印象があり、厳しいかもですが、その分減点しました。', 'リピート: 返す（リピートする）': '全てにレベルが高いので、楽しくお会いできました。'}",https://www.cityheaven.net/gifu/A2101/A210101/kikoushi/girlid-25374159/
リージェントクラブ貴公子,ソープランド,橘真央,https://r-group.jp/regentclub/profile?lid=9,28,https://m.fuzoku-tokai.com/2021/10/03/post-12138/,"{'顔: 90.0': '目が若干細いかなというイメージですが、淫靡な感じを出してＧＯＯＤでした。プレイに対する姿勢もかなり濃厚というところからこの顔がマッチ。', 'スタイル: 80': '評価はちょいポチャとしていますが、太っているという意味ではなく、肉感的なスタイルです。アマゾネス系。', 'カップ: Ｅカップ': '胸は大きく、顔をいっぱいうずめさせていただきました。ただ胸を使ったプレイはそこまでできるほどは大きくないです。', 'パネル差: 20': 'パネマジは特にありません。ネット上の写真もあまり顔出ししてないことから。イメージもその通りでした。', 'プレイ: 90': 'エレベーターに乗ったところから、濃厚キスが始まり、部屋に入ったあとも脱衣アシストなどで少し時間は空いたものの、ベッドの上でずっとプレイしっぱなしでした。また、マットもしてもらいましたが、滑らないようにという気遣いも感じられ、プレイに没頭できました。', '総合: 50': '自分はDKが結構好きで、評判を見て入ったのですが、エレベーターから始まり、終わりまでずっとDKをし続けていたので（時間の８割はDKしてたきがします）、DK好きの人はおすすめです。また淫靡な感じを常に出しているので、元気が継続できました。', 'リピート: 返す（リピートする）': 'ボーナスの一部を使って指名する必要があったぐらいの高い金額だが、上記のプレイはぜひ再度体験したいという気持ちだったため。'}",https://www.cityheaven.net/gifu/A2101/A210101/kikoushi/girlid-8132035/?pcmode=sp
レジーナ,ソープランド,恵美,https://www.cityheaven.net/gifu/A2101/A210101/s-romane/girlid-46278440/?of=y2,25,https://m.fuzoku-tokai.com/2025/11/06/post-15761/,"{'顔: 90.0': 'ホームページの画像とは少し違いますが、かわいいです。ロリ系のかわいさです。', 'スタイル: 90': '均整のとれたスタイルです。スレンダーなんですが程よい肉付きで柔らかいです。', 'カップ: Ｅカップ': 'とても柔らかいおっぱいです。程よい大きさで乳首がピンク色でキレイです。揉み応えあります。', 'パネル差: 80': 'ホームページとはやや印象が違いますが、かわいいことに間違いないです。', 'プレイ: 50': '部屋に入ったやいなや、激しいDKに始まり、即即プレイ。椅子からベッド、あっという間の一回戦。その後ベッドで楽しいトーク。姫からのお誘いで2回戦。お清め、アナル舐めあり夢心地の空間でした。', '総合: 100': 'かわいいロリ系のお顔に大人のカラダ。優しくて癒されて、満足しない人はいないでしょう。', 'リピート: 返す（リピートする）': 'よかったので。'}",https://www.cityheaven.net/gifu/A2101/A210101/s-romane/girlid-46278440/?of=y2
ロイヤルクラブ姫,ソープランド,もも,https://www.cityheaven.net/gifu/A2101/A210101/hime/girlid-32189084/?lo=1,25,https://m.fuzoku-tokai.com/2022/07/11/post-13068/,"{'顔: 70.0': '顔は写メ日記で見たままでした。ただ写真より顔は小さく感じました。', 'スタイル: 70': 'スタイルは普通だと思います。くびれはありますが少しポッコリしてきてると言っていましたが私は気になりませんでした。', 'カップ: Ｃカップ': '胸はそんなに大きくなかったですがとても綺麗な形をしていました。揉みごこちも良かったです。', 'パネル差: 0': 'パネルとはちょっと違うかなあと思いますが写メ日記そのままです。', 'プレイ: 70': 'マットは過去一丁寧にやってくださいました。あんなにゆったりとできるなんて思わなかったので新しい発見ができて良かったです。', '総合: 80': '最初、アニメ声で不思議な子かな？と思いましたがとても癒されましたので大満足です。話も合わせていただいてとても楽しかったです。', 'リピート: 返す（リピートする）': 'とても癒されたから。'}",https://www.cityheaven.net/gifu/A2101/A210101/hime/girlid-32189084/?lo=1
ロイヤルクラブ姫,ソープランド,まなみ,https://www.cityheaven.net/gifu/A2101/A210101/hime/girlid-25858126/,21,https://m.fuzoku-tokai.com/2020/10/20/post-11232/,"{'顔: 50.0': 'ブチャイクなんだけど、普通の真顔は田舎の生真面目な学生風\n\n                        ふっと緩んだ笑顔が可愛らしい', 'スタイル: 70': '左のお尻を蚊に食われてかゆいとベソかいていた後ろから見ると肩幅があり肩甲骨から上は、スポーツマン体系適度な括れから色白のお尻までの曲線が色っぽい', 'カップ: Ｅカップ': '美乳の部類\u3000優しく胸を揉まれてスィッチが入る様子乳輪を弄って遊んでると、エロイ顔になって面白い', 'パネル差: 0': '非顔出しなのでパネマジはない', 'プレイ: 80': '椅子での前戯、愛撫と指入れで少し吹いた感じだが姫曰く、よく分からないとの事椅子でのハメやプレイは初めてで興奮したと言われたが、他の客にもしてあげなって奨めるとうん！と真っすぐな返事をするのが可愛い後背位の騎上位でゆっくり前後に動くのが相当気持ち良かった様子対面座位で発射したが、お清めで即立たせようとする献身性！マットも全力で騎上位で腰を使い、隠語を盛んに発してエロさに負けた感じで発射させられた大粒の汗を額に沢山こしらえる程、頑張ってくれたのは嬉しい', '総合: 80': 'エロに興味深々で、気持ち良い事が好きと言う正直に言うと顔がタイプでは無いのだが、フェラが上手いのと応援したくなる気持ちにさせられる優しい愛撫と、時折見せる妖艶な笑み、褒めると屈託ない笑い顔は癒しになるリップサービスばかりの姫が多い中、指名の名前を見て対面時に私だと思ったって言われるのはやはり嬉しい', 'リピート: 返す（リピートする）': 'プレイが忘れられないし、癒し力が凄いヘビースモーカーには辛いが時間短めで通うのもありかな等と思っている'}",https://www.cityheaven.net/gifu/A2101/A210101/hime/girlid-25858126/
ロマネ,ソープランド,あみな,https://www.cityheaven.net/gifu/A2101/A210101/romane/girlid-60485369/,26,https://m.fuzoku-tokai.com/2025/10/07/post-15701/,"{'顔: 100.0': 'とても綺麗で文句の付けようがない。ずっと見ていたくなる美しさ。', 'スタイル: 100': 'まさに丁度良い完璧なスタイル。EDENの方にスペ120と書いてあったので痩せ過ぎかもという不安があったが、全くそんなことはなく、程良い肉付きでくびれもしっかりあって、お尻もボリュームがありまさにパーフェクト！元々甘い物を食べる習慣がないみたいで、それがスタイルの良さに表れているのだろう。ちなみに運動はとても苦手とのこと。', 'カップ: Ｆカップ': 'プロフィール通りFカップはあると思う。綺麗なお椀型で、乳首の色も形も良い。柔らかく、程良く張りもあって最高なオッパイ。', 'パネル差: 0': '写メ日記を見てとても好みのタイプだったのでロマネに来る前からずっと注目していた。会うまでは多少修正はしているだろうなと思っていたが、実際に会ってみるとそんなことはなく、それどころか雰囲気が凄く良くて、写メ日記よりも綺麗な印象を受けた。', 'プレイ: 100': 'とてもエッチに積極的で大満足。濃厚に舌を絡めたDKを積極的にしてくれるし、乳首舐めて、とかキスして、などのリップサービスも旺盛だし、喘ぎ方も自然で雰囲気作りが非常に上手くて興奮した。こちらの要求にも快く応じてくれて申し分無し。', '総合: 100': '顔とスタイルが完璧なのに加えてサービスも申し分無く、終わった後の高揚感は凄かった。顔とスタイルはまさにトップクラス。エロさはレジーナの真里奈ちゃんに次ぐくらいのレベル。', 'リピート: 返す（リピートする）': 'NNとマットに拘らない人には超絶にお薦めできる姫。これだけ綺麗でスタイルがよくて、純粋にエッチを楽しんでいる感じを醸し出してくれると、客としてもとても楽しめるというもの。'}",https://www.cityheaven.net/gifu/A2101/A210101/romane/girlid-60485369/
ロマネ,ソープランド,かえで,https://www.cityheaven.net/gifu/A2101/A210101/romane/girlid-60728637/,28,https://m.fuzoku-tokai.com/2025/08/03/post-15581/,"{'顔: 100.0': '金津園に復帰して初日の口開けが取れたので半年ぶりくらいにあったが、相変わらずお綺麗だった。色んな女の子に合ったが、個人的には金津園のツートップの内の1人。', 'スタイル: 100': '完璧なスタイルで、金津園でもこれほどスタイルの良い女の子はなかなかいない。', 'カップ: Ｄカップ': 'CかDくらいで大きくはないですが、形の良い綺麗なオッパイです。乳首も綺麗。', 'パネル差: 0': 'ほぼ写メ日記のままをイメージして良いと思う。', 'プレイ: 70': '一応DKはしてくれるがそれほど積極的ではない。マットで1回戦して、その後ベッドで正常位、騎乗位、バックなどしつつ2回戦。', '総合: 100': 'バッハ時代から何度か合っているが、やはりイチャイチャはしてくれない。キスも少な目。癒されるという感じでもない。でも終わった後は満足して、来て良かったと思ってしまう。完全に相性の問題で、万人に受ける女の子ではないと思う。', 'リピート: 返す（リピートする）': '完全に容姿がドストライク過ぎて定期的に会いたくなる。低い色っぽい声も好み。'}",https://www.cityheaven.net/gifu/A2101/A210101/romane/girlid-60728637/
ヴィーナス,ソープランド,ユキ,https://www.soap-venus.com/top/girls/girldetail/?girl_id=41531297,23,https://m.fuzoku-tokai.com/2025/10/02/post-15690/,"{'顔: 90.0': 'あどけなさが残るかわいい顔立ち。瞳には知性があり、一度見たら忘れられないに違いない。', 'スタイル: 95': '肉付きがよいからスレンダー好きには勧めないが、不快さはまったくなく、男からすれば、理想的なスタイルの一つに違いない。', 'カップ: Ｇカップ': '張りと柔らかさを両立し、しかも美乳という国宝の如き代物である。', 'パネル差: 20': 'HPの写真より肉付きがよい。太っているという意味ではなく、情欲をそそる体つきだとおもってよい。', 'プレイ: 80': '普通のソーププレイだった。もちろん満足だけれど、彼女の真価は会話にあると思う。', '総合: 100': 'あどけない顔と豪華なスタイルが魅力的だ。性格は珠のように非の打ち所がなく、過去未来に渡り、及ぶ者はいないのではないか。スレンダー好き、性欲を持て余した人には合わないと思う。', 'リピート: 返す（リピートする）': '現実が夢想を超えた稀有な例。予約困難だが、これからも足繁く通いたい。'}",https://www.cityheaven.net/gifu/A2101/A210101/venus/girlid-41531297/
八星,ソープランド,ことり,https://www.cityheaven.net/gifu/A2101/A210101/yatubosi/girlid-50772353/?lo=1,20,https://m.fuzoku-tokai.com/2025/02/20/post-15342/,"{'顔: 75.0': 'ぽちゃっとしていますが、愛嬌のある顔です。ニコニコしているので、印象がとてもいいです。', 'スタイル: 80': '普通〜ちょいぽちゃくらいです。よくいる大学生の体格かなと思います。若いこともあり、肌がきれいで、抱き心地がよいです。', 'カップ: Ｄカップ': 'ハリがあります。天然です。少し乳輪が大きいかな？程度です。', 'パネル差: 70': 'HPでは顔出しをしていません。本指名したので、上がり部屋での写真の印象ですが、加工をめちゃしています。それが良くない方にいっており、そんなに加工しなくてもいいのに、と思ってしまいます。', 'プレイ: 50': '手コキは気持ちよかったです。マット、チェアもできます。残念ながら騎乗位は上手とはいえませんでした。', '総合: 80': 'テクニックに期待するとあまり満足を得られないかもしれませんが、若い学生がおもてなしをしながらしてほしい、と思うのであれば満足いくかなと思います。', 'リピート: 返す（リピートする）': '価格相応かなと思います。不快な思いをしているわけではないので、ありです。'}",https://www.cityheaven.net/gifu/A2101/A210101/yatubosi/girlid-50772353/?lo=1
八星,ソープランド,さくら,https://www.cityheaven.net/gifu/A2101/A210101/yatubosi/girlid-48263611/,27,https://m.fuzoku-tokai.com/2023/11/17/post-14467/,"{'顔: 50.0': 'ややぽっちゃり。ごくごく普通の顔。目がぱっちりしている。', 'スタイル: 50': 'ぽちゃっとしてます。胸とお尻が大きい。くびれはない。あしも太い', 'カップ: Ｆカップ': '胸は大きく綺麗な形をしている。乳首も綺麗です。パイずりが得意です。', 'パネル差: 50': '写メ日記は目を隠してるので美人に見えるが実際は劣る。', 'プレイ: 70': '即尺、パイずりが気持ち良かった。恋人プレイでお仕事系ではない。キス好きにはおすすめ', '総合: 80': '恋人プレイが好きな自分にはストライクでしたが、細めが好きな人にはおすすめしません。一生懸命な子なので２回３回でも頑張ってくれます。', 'リピート: 返す（リピートする）': '恋人プレイと３回頑張ってくれるので'}",https://www.cityheaven.net/gifu/A2101/A210101/yatubosi/girlid-48263611/
時計台,ソープランド,のあ,https://www.cityheaven.net/gifu/A2101/A210101/tokeidai/girlid-55120757/,30,https://m.fuzoku-tokai.com/2025/01/08/post-15275/,"{'顔: 80.0': 'THEギャルって感じです。どちらかというと白ギャル寄りな感じです。', 'スタイル: 75': 'ちょいぽちゃですが、ちょうど良い感じの肉付きで抱き心地がとてもよかったです。', 'カップ: Ｅカップ': '張りがあってとても揉み心地が良かったです。乳首が小さくてかわいい。', 'パネル差: 20': 'ほぼほぼパネルや写メの写真と変わらないかと思います。だいたいイメージ通り。', 'プレイ: 90': 'テンション高めで、こちらが指示せずとも積極的に全般的にご奉仕してくれます。', '総合: 90': '思いの外とてもよかったです。見た目、プレイ、ボディともにバランスがとれています。満足感高かったです。', 'リピート: 返す（リピートする）': 'バランスが良い'}",https://www.cityheaven.net/gifu/A2101/A210101/tokeidai/girlid-55120757/
時計台,ソープランド,あいか,https://www.cityheaven.net/gifu/A2101/A210101/tokeidai/girlid-37411552/,25,https://m.fuzoku-tokai.com/2023/07/05/post-14095/,"{'顔: 90.0': '背も高いですが、顔は大きく感じました。でもキレイ系の顔でタイプでした。', 'スタイル: 90': '背も高く、グラマラスな体型です。私にはドンピシャでした。', 'カップ: Ｇカップ': '胸は大きく、非常に形もいいです。少し離れているので、パイズリは難しいかなと思いました。', 'パネル差: 10': '写メ日記の顔と遜色ないです。', 'プレイ: 90': '時間中ずっとキスしていました。2回戦は不発でしたが、一生懸命に頑張ってくれました。', '総合: 90': 'ルックス、サービス共に高レベルです。マットもできるようですが、ずっとベットでイチャイチャしていたいです。', 'リピート: 返す（リピートする）': 'またきますと言ったら喜んでくれたので、約束を果たします。'}",https://www.cityheaven.net/gifu/A2101/A210101/tokeidai/girlid-37411552/
時計台,ソープランド,うる,https://www.cityheaven.net/gifu/A2101/A210101/tokeidai/girlid-32125094/,21,https://m.fuzoku-tokai.com/2022/10/26/post-13427/,"{'顔: 90.0': 'モデル系の綺麗めな感じの子です。\n\n                        女子アナとかに居そうな小顔の子です。\n\n                        身長が高いので凄くスタイル良く見えました。', 'スタイル: 90': '細くて肌がスベスベでした。めちゃくちゃ手足が長くて、足こきが上手いです。', 'カップ: Ａ未満カップ': '胸は全くないです。それが好きな方しか入るべきではないと思いました。', 'パネル差: 80': 'HPの写真はやる気がないです。本人はすごく綺麗なので、もったいないと感じてしまいました。', 'プレイ: 50': 'スタイルを堪能するだけです。何かしてくれることは無いけど何かNGするようなことはありませんでした。', '総合: 80': '面白かったです。なかなかいないタイプの子だと思います。様子見であと3回くらいは行こうかな、と思う感じです。仲良くなれば楽しい気がしました。', 'リピート: 返す（リピートする）': '本指名の人に優しくなるタイプの子だと思ったので。'}",https://www.cityheaven.net/gifu/A2101/A210101/tokeidai/girlid-32125094/
未分類,ソープランド,彩芽,https://www.gifu-moonlight.com/companion/1015/,30,https://m.fuzoku-tokai.com/2024/09/16/post-15061/,"{'顔: 90.0': '美人です。歯白くて、歯並びもキレイです。少し頬骨が出ているようにも見えますが、例えば街中ですれちがえば、普通に美人な女性だと思います。', 'スタイル: 50': '体形は細いです。ややおしりデカイとしましたが、嫌な意味では全くなく、男の欲望を掻き立てる、セックスしたくなる、バックで突きたくなるおしりです。肌の色は白く、スベスベです。', 'カップ: Ｃカップ': 'おっぱいは、小さめですが、プロフィールにあるとおり、乳首が綺麗なピンク色です。僕はおっぱい星人なので、大きさはもう少し大きいほうが良いですが、綺麗なので満足しています。毎回、おっぱい飲むと言って、飲ませてもらっています。', 'パネル差: 0': '日記の写メそのままです。', 'プレイ: 80': 'フレンチ・キス。乳首舐めてくれる。自分の場合は基本的に２回戦。最初は騎乗位で射精させてもらって、２回目は僕が好きで得意な体位であるバックでガンガン突いて射精します。僕のちんちんが弱いためか、彩芽ちゃんの手コキとフェラが痛く感じることがあります。', '総合: 80': '手コキ、フェラが痛い時を除けば、めちゃくちゃ満足です。', 'リピート: 返す（リピートする）': 'もう回数を忘れるぐらい入っています。彼女とのセックスは良いです。'}",https://www.cityheaven.net/gifu/A2101/A210101/moonlight/girlid-27126701/
英国屋,ソープランド,まりあ,https://www.eikokuya.net/top/girls/girldetail/?girl_id=6404392,26,https://m.fuzoku-tokai.com/2020/05/04/post-10853/,"{'顔: 60.0': 'とにかくシャクレで、アゴが目立ちます。プロフや写メ日記を見てから突撃した方なら、ああなるほどとなります。', 'スタイル: 80': 'モデル体型です。おっぱいもそこそこ大きいので、そのような体型が好みの方は自分同様喜ぶのではないでしょうか。', 'カップ: Ｆカップ': '乳輪はピンクでなかなか良いおっぱいでした。プロフ表記よりもうワンサイズ大きいような感じでしたね。', 'パネル差: 30': 'それほど残念ではなかったですが、プロフ写真はとにかくシャクレアゴを隠しています。それ以外に関してはほぼそのままのような。', 'プレイ: 90': '他の人もそうかもしれませんが、とりあえず即プレイが始まりました。温泉に泊まっていたこともあり、宿で体を清めてから出向いたので、わかっていたのかも？', '総合: 90': '即プレイとモデル体型ということで、文句無しだったのですが、さらにNSまであったので、シャクレは忘れました笑', 'リピート: 返す（リピートする）': 'あの真夜中の怪しい建物は怖いですが、嬢自体は〇ですね'}",https://www.cityheaven.net/ishikawa/A1702/A170201/eikokuya/girlid-6404392/
英國屋,ソープランド,セシル,https://www.cityheaven.net/gifu/A2101/A210101/eikokuya/girlid-46452464/,25,https://m.fuzoku-tokai.com/2025/10/13/post-15717/,"{'顔: 90.0': '若さを感じるギャル系な嬢で美人。角度によっては引退したセクシー女優の若瀬奈央に似てる。不満はありません。', 'スタイル: 90': 'ガタイが良い感じがするので迫力はあるけど女性らしいメリハリのあるスタイル', 'カップ: Ｅカップ': '面積の大きい巨乳タイプ。陥没乳首で乳輪は小さい。美乳。', 'パネル差: 10': 'ホームページに顔は出てないのでパネマジは無いです。', 'プレイ: 85': 'ひと通りのプレーはしてもらって不満はないけど、やや軽め。まぁピンクチェアしてもらったがマットしてもらうべきだったかなぁ。', '総合: 85': '金津園というか艶グループでいないような系統の美人でスタイルも良好。舐めての反応も良い。久しぶりのNSだったけど。。非常に良好だった。二回戦でも中の摩擦を感じて全く持たず（泣）', 'リピート: 返す（リピートする）': 'リピすると他の方のレポ通りの濃いプレーしてくれるのを期待。'}",https://www.cityheaven.net/gifu/A2101/A210101/eikokuya/girlid-46452464/
